Words,Links,Code,ResponseTime,Type
12,True,False,1,0
44,True,False,1,0
56,False,True,119,0
33,False,True,1524,0
11,False,False,40748,0
19,False,True,15,0
122,True,False,4,0
57,False,False,75,0
134,True,False,19,0
29,False,False,3,0
91,True,False,7,0
16,True,False,3,0
160,False,True,125,0
34,True,False,4,0
38,False,True,43,0
31,False,False,6,0
55,False,False,14,0
100,False,True,22,0
195,True,True,133,0
60,False,False,3,0
33,False,False,13,0
0,True,False,0,0
33,True,False,10,0
78,True,True,34,0
30,True,False,11,0
31,False,True,4497,0
10,True,False,1,0
112,True,False,21,0
26,True,False,50320,0
125,True,False,845,0
75,False,True,40729,0
57,False,False,2,0
79,False,False,5,0
51,True,True,652,0
79,False,False,26,0
67,True,False,470,0
71,True,True,48,0
325,False,True,48,0
113,True,False,112,0
57,True,False,1467,0
45,False,False,7,0
28,True,False,559,0
39,False,False,4,0
94,True,False,48,0
18,False,False,2,0
28,False,False,2,0
24,True,False,6,0
12,False,True,1,0
9,True,False,64,0
0,False,True,1,0
54,False,True,1,0
137,False,False,86,0
3,True,False,0,0
44,False,False,3,0
18,False,False,3,0
9,True,False,1,0
13,True,False,8,0
87,False,False,6,0
93,False,False,10,0
6,False,True,0,0
8,False,False,3,0
22,True,False,2763,0
0,False,False,1791,0
10,True,False,2,0
69,True,False,31,0
62,False,False,7,0
4,True,True,1,0
54,False,True,3055,0
8,False,True,5,0
121,False,False,8,0
113,True,False,40530,0
54,True,False,3,0
32,True,False,12,0
8,False,True,2,0
65,True,False,534,0
22,True,True,20341,0
58,False,True,9,0
30,False,False,5,0
24,True,True,143,0
263,True,True,118,0
135,True,False,4,0
21,False,True,9,0
102,True,True,349,0
48,True,False,39300,0
62,False,True,391,0
30,False,False,1,0
31,True,False,1,0
16,True,False,2086,0
94,False,False,2,0
29,False,False,3,0
86,False,False,3,0
65,True,False,8,0
50,False,True,7,0
166,False,False,111,0
42,True,False,38512,0
51,False,False,2,0
17,True,True,8,0
105,False,True,3,0
72,False,True,9,0
51,False,False,4,0
53,True,False,7,0
18,False,False,12,0
126,False,False,16,0
40,False,False,113,0
28,True,False,2279,0
27,False,False,3,0
60,False,True,10,0
13,False,False,3,0
59,True,False,31,0
113,False,False,6,0
41,False,False,5,0
54,False,False,4,0
96,True,False,20,0
68,False,False,61,0
128,False,False,78,0
61,False,False,5,0
81,False,False,14,0
84,True,False,13,0
28,False,True,14,0
89,False,False,38516,0
33,True,False,5,0
130,True,True,6,0
82,False,False,5,0
102,False,False,38516,0
86,False,False,60916,0
143,False,False,8,0
212,True,False,8,0
2,True,False,8,0
13,False,True,779,0
40,False,False,20,0
49,False,False,43263,0
119,False,False,9,0
76,False,False,10,0
14,False,False,8,0
378,False,False,7,0
87,False,False,32578,0
141,True,False,10,0
16,True,False,21412,0
105,False,False,10,0
111,False,False,12,0
76,False,False,10,0
21,True,False,13,0
115,True,False,29682,0
50,False,False,12,0
32,False,True,5,0
27,True,False,38519,0
131,True,False,8,0
48,False,False,1,0
154,False,False,11,0
9,False,False,32580,0
103,True,True,57,0
18,False,True,114,0
165,False,True,66272,0
27,False,False,1,0
54,False,False,7,0
29,True,False,18,0
32,False,False,38,0
44,True,True,151,0
17,True,False,16,0
215,False,True,13,0
44,False,False,25,0
55,False,False,12,0
53,True,False,13,0
29,False,False,363,0
185,False,False,698,0
130,False,True,14,0
84,False,False,22,0
37,False,False,3,0
37,False,True,20,0
52,False,False,14,0
36,False,False,13,0
169,False,False,16,0
16,True,False,41,0
40,False,True,13,0
110,False,False,38,0
27,False,False,2,0
14,False,True,2,0
28,False,False,16,0
218,False,False,38525,0
104,False,True,166,0
24,False,True,431,0
88,False,False,16,0
57,False,False,3,0
59,False,False,7,0
158,False,True,231,0
24,False,False,2,0
109,False,False,38527,0
179,False,True,204,0
11,True,False,261,0
194,False,False,1779,0
70,False,False,179,0
29,True,False,342,0
46,False,False,3,0
17,False,False,998,0
23,True,False,9,0
25,False,False,47,0
84,True,False,41,0
161,False,False,21,0
17,False,False,94,0
39,True,False,47,0
181,False,False,22,0
392,False,False,21,0
35,False,False,5,0
70,False,False,23,0
73,True,True,4217,0
16,False,True,12,0
85,False,False,52,0
104,False,False,1608,0
124,False,False,37,0
10,False,False,1,0
2,False,True,1,0
65,False,False,2,0
277,False,False,10,0
57,True,False,1787,0
101,False,False,11,0
97,True,False,26,0
96,True,False,294,0
28,True,False,2765,0
15,False,False,2,0
0,False,True,2,0
6,True,False,2,0
40,False,True,5,0
18,True,True,2,0
27,False,False,202,0
69,False,False,54,0
58,True,False,569,0
154,False,False,4519,0
33,False,True,6,0
34,False,False,1064,0
92,False,False,5,0
82,False,False,13,0
49,False,True,88,0
90,False,True,8,0
211,False,False,137,0
300,False,False,65,0
18,False,True,2537,0
194,False,False,52,0
55,True,False,1,0
67,False,True,15,0
46,False,False,2,0
6,False,True,2,0
38,False,True,2,0
40,True,False,3185,0
79,False,False,61,0
98,True,True,42,0
14,True,True,59,0
75,False,True,3,0
26,False,True,23,0
215,False,False,35,0
0,True,False,2,0
3,False,True,4,0
55,True,False,80,0
104,False,True,17,0
24,False,False,11,0
82,True,True,22,0
70,False,True,26,0
17,False,True,6,0
40,False,False,58,0
14,False,False,5,0
39,False,True,5,0
62,False,True,3,0
35,True,False,12,0
12,False,False,83,0
15,False,False,6,0
73,False,False,4529,0
36,False,False,9,0
104,False,True,7,0
45,False,False,1,0
21,False,True,29,0
9,True,False,710,0
94,False,True,8,0
61,False,True,46,0
89,True,True,210,0
9,False,True,2,0
63,False,True,2,0
81,True,True,1296,0
32,False,True,2,0
71,False,True,258,0
12,False,True,3,0
86,True,False,4,0
74,False,False,13,0
305,False,True,101,0
41,False,True,4,0
68,False,False,4,0
17,False,False,4,0
42,True,True,71,0
38,False,True,11,0
5,False,False,2,0
7,True,False,11,0
310,False,False,27,0
170,True,False,14623,0
12,True,False,29015,0
17,False,True,5,0
147,False,True,12,0
49,False,True,5,0
46,False,False,40506,0
10,False,False,3,0
157,True,False,89,0
49,False,False,6,0
34,True,False,243,0
50,False,False,45,0
27,False,False,6,0
55,False,True,6,0
104,False,True,6,0
42,False,False,7,0
47,False,False,66306,0
15,True,False,13,0
13,False,True,90,0
105,True,True,196,0
19,True,True,5,0
33,True,False,11,0
65,True,False,394,0
80,False,False,25,0
50,False,True,9,0
54,False,True,9,0
2,True,True,6,0
47,False,False,2,0
7,True,False,2,0
37,False,False,0,0
13,False,True,11,0
15,False,True,18,0
8,True,False,12,0
75,True,False,22,0
21,True,False,12,0
12,False,False,2,0
10,True,False,1,0
28,False,False,2,0
13,False,False,318,0
128,False,False,35,0
99,False,True,4,0
6,False,False,2,0
17,False,False,2,0
74,False,False,194,0
45,False,False,40,0
25,False,False,3,0
15,False,False,4,0
61,False,False,21,0
166,False,True,21,0
12,False,False,3,0
49,False,False,8,0
81,False,True,22,0
36,False,False,2,0
143,True,True,249,0
20,True,False,16,0
22,False,True,25,0
103,False,False,7,0
59,False,True,16,0
4,False,True,1751,0
234,True,False,147,0
4,True,True,242,0
54,False,False,16,0
71,False,False,9,0
11,True,False,2644,0
72,True,False,2,0
116,False,False,21,0
216,True,False,86,0
14,True,False,4434,0
35,False,False,3,0
0,False,True,28,0
253,False,False,19,0
25,True,False,2455,0
104,True,True,26096,0
61,True,True,16,0
246,False,False,48,0
139,True,True,26,0
81,True,False,16,0
103,False,False,121,0
61,False,False,3,0
64,False,True,19,0
45,False,False,76,0
31,False,False,1,0
6,True,False,5,0
53,False,False,5,0
47,False,True,9,0
375,True,False,393,0
174,True,False,9,0
56,True,False,10,0
51,False,False,2,0
30,True,False,302,0
26,True,False,58,0
134,True,True,51,0
74,False,True,37,0
153,False,False,23,0
60,False,False,4,0
15,True,False,4,0
6,False,False,1,0
64,False,False,1,0
9,False,False,3,0
23,False,True,4,0
77,False,True,24,0
362,True,False,72,0
7,False,False,3,0
59,True,False,3,0
40,False,True,425,0
81,False,False,13,0
11,False,False,3,0
178,False,False,27,0
64,True,False,7,0
23,False,True,39,0
53,False,False,31,0
35,False,True,38,0
138,False,False,550,0
68,False,False,5,0
29,False,False,711,0
88,False,True,8,0
15,False,False,18,0
260,True,False,6,0
102,False,False,6,0
43,True,False,26,0
46,False,False,6,0
268,False,False,7,0
213,False,False,43,0
47,False,True,660,0
129,True,True,11,0
8,True,False,38,0
19,True,False,21,0
35,False,False,5,0
42,False,False,9,0
104,True,True,10,0
160,True,True,3102,0
24,False,False,16,0
106,False,False,39,0
4,False,True,56,0
4,True,False,2,0
80,False,False,2160,0
56,False,False,21,0
117,False,False,13,0
35,False,False,2,0
219,False,True,33,0
144,False,False,281,0
60,False,True,41,0
51,False,False,2,0
16,False,True,112,0
140,False,False,11,0
0,True,False,29,0
88,False,True,22,0
7,True,False,3,0
101,False,True,2,0
118,False,False,50,0
47,True,False,19,0
8,True,True,264,0
84,False,True,34,0
191,False,False,4,0
114,True,True,5,0
15,True,False,49,0
36,False,False,2,0
90,False,False,26,0
46,False,False,3,0
50,False,False,52,0
2,True,False,4,0
81,False,True,1447,0
150,False,False,9,0
134,False,False,10,0
27,False,False,48,0
57,True,False,31,0
104,True,False,16,0
151,False,False,20,0
131,False,False,86,0
601,False,False,50,0
20,True,False,33,0
36,False,True,11,0
55,True,False,3164,0
21,False,False,60,0
138,False,False,14,0
69,False,False,236,0
46,True,False,45,0
96,False,False,10,0
104,False,False,5,0
146,False,True,1912,0
306,False,False,28,0
98,False,False,19,0
44,False,False,58,0
201,False,False,11,0
66,True,False,11,0
352,False,False,804,0
134,False,False,108,0
32,False,False,2,0
46,True,False,2,0
149,False,False,29,0
33,True,False,708,0
64,True,False,3,0
9,True,False,32,0
0,True,True,1,0
103,False,True,14,0
67,True,False,466,0
57,True,False,4,0
23,True,False,5,0
70,False,False,23,0
3,False,False,2,0
44,True,False,27,0
76,False,False,83,0
3,False,True,2,0
3,False,True,2,0
21,True,True,592,0
0,False,True,4,0
50,True,False,7,0
82,True,False,7,0
98,False,False,73,0
14,False,False,728,0
35,True,False,2001,0
47,False,False,5,0
122,False,False,8,0
32,False,False,371,0
70,False,True,65,0
73,False,True,66,0
48,False,True,66,0
117,False,True,66,0
183,False,True,9,0
18,False,False,14,0
10,False,True,6,0
21,True,False,6,0
34,False,False,14,0
154,True,False,10,0
69,False,False,33,0
13,False,False,10,0
20,True,False,11,0
14,True,False,10,0
248,False,False,1386,0
32,False,False,3116,0
47,True,False,49,0
21,False,False,5,0
431,True,False,12,0
27,True,False,217,0
17,True,False,4,0
102,True,False,12,0
67,False,False,130,0
80,False,False,8,0
39,True,False,69,0
63,False,False,34,0
200,True,True,16,0
67,False,False,1,0
59,False,False,11,0
132,True,False,45,0
26,True,False,95,0
29,False,False,253,0
45,True,False,121,0
18,False,False,9,0
43,False,True,5,0
96,False,False,76,0
22,True,True,7,0
24,True,True,5,0
18,True,False,7,0
47,True,False,6,0
20,True,False,14,0
189,False,False,43,0
113,True,False,12,0
47,False,False,7,0
62,False,False,2,0
16,False,True,2,0
59,False,False,3,0
99,False,False,3,0
31,True,False,5,0
18,False,False,4,0
42,False,False,15,0
15,False,False,2,0
44,False,False,2,0
20,False,False,2,0
14,False,True,12687,0
14,False,False,2,0
124,True,False,64844,0
43,False,True,3,0
31,False,False,3,0
16,False,False,3,0
39,False,False,3,0
51,False,False,4,0
46,True,False,17,0
8,False,False,5,0
87,False,False,5,0
80,True,True,12,0
41,False,False,5,0
83,False,False,4,0
82,False,False,27,0
63,False,False,5,0
180,False,False,9,0
48,True,False,99,0
131,False,True,5,0
35,True,False,1,0
70,False,False,8,0
17,True,False,8,0
52,False,False,8,0
30,True,False,129,0
191,False,False,8,0
12,True,False,27207,0
62,True,False,4,0
76,True,False,4,0
90,False,True,9,0
60,True,False,4,0
197,True,False,24,0
70,True,True,172,0
114,False,True,298,0
25,False,False,6,0
65,True,True,126,0
45,True,False,59515,0
80,True,False,3,0
24,False,True,32,0
51,False,False,35,0
122,True,True,190,0
26,True,False,990,0
27,True,False,6,0
100,False,False,147,0
99,False,True,213,0
62,False,True,292,0
32,False,True,97,0
2,True,False,7,0
243,True,True,1596,0
4,False,False,67,0
6,True,False,19,0
78,False,False,18,0
28,True,False,237,0
37,True,False,25326,0
19,False,False,1,0
15,True,False,312,0
101,False,False,5,0
93,True,False,466,0
84,True,False,1336,0
156,False,False,37,0
28,True,False,4,0
54,False,False,2,0
19,False,True,17,0
16,True,True,25,0
48,False,False,3,0
21,False,True,20566,0
45,False,True,4,0
13,True,True,286,0
11,False,False,1,0
16,False,False,1,0
13,False,False,11,0
27,False,False,11,0
60,False,True,1,0
72,True,True,280,0
30,False,True,21,0
28,False,False,1,0
54,True,False,1,0
79,True,True,51,0
36,True,True,1,0
284,False,True,360,0
22,False,True,1,0
325,False,True,32,0
2,True,False,2,0
3,True,False,3,0
24,True,False,4,0
43,False,True,454,0
95,False,False,31,0
3,False,True,362,0
61,False,False,4,0
147,True,True,4,0
66,True,False,1,0
61,False,True,158,0
66,True,False,463,0
22,False,False,13,0
213,False,False,176,0
73,False,False,24,0
167,False,False,11,0
13,True,False,77,0
15,True,False,3,0
97,False,False,25,0
59,True,True,6,0
11,False,True,3,0
129,False,False,3046,0
32,False,False,7,0
43,False,False,14,0
66,False,False,26,0
62,False,False,7,0
38,True,False,97,0
27,True,False,3210,0
21,False,False,9,0
25,True,False,55,0
56,False,False,86,0
47,False,False,17,0
34,False,False,22,0
47,False,True,9160,0
33,False,False,19,0
6,True,False,1,0
10,False,False,1,0
39,False,False,130,0
36,True,False,1,0
64,True,True,13,0
130,False,True,21,0
96,True,False,185,0
114,False,False,74,0
34,False,False,35,0
48,False,True,2,0
211,True,False,72,0
52,False,False,189,0
70,True,False,5,0
13,False,True,601,0
18,False,False,2,0
260,True,False,2,0
34,False,True,19,0
150,True,True,77,0
12,True,False,2004,0
112,False,False,14,0
15,False,False,4,0
249,True,False,69603,0
48,False,False,3,0
13,False,False,4,0
98,False,False,190,0
8,True,False,179,0
137,False,True,-31308,0
7,True,False,8,0
151,False,False,10,0
28,False,False,5,0
137,False,False,1,0
34,True,False,97,0
14,False,False,2,0
77,True,False,-31307,0
92,False,False,64,0
53,False,False,33,0
206,True,True,2,0
109,False,False,7687,0
39,True,False,12,0
37,False,False,3,0
42,True,False,14875,0
43,False,False,23,0
72,False,False,5,0
31,False,False,1,0
109,False,True,20,0
36,False,False,2,0
150,False,False,2,0
26,False,False,10,0
131,False,False,3,0
46,True,False,14,0
90,False,False,11,0
40,False,False,1984,0
55,False,False,4,0
30,False,False,4,0
57,False,False,8,0
3,True,False,3,0
129,True,False,28,0
57,False,True,781,0
45,False,False,5,0
45,False,False,14,0
32,True,False,25,0
45,False,False,7,0
22,True,False,6,0
16,True,False,34064,0
51,False,True,180,0
56,False,False,8,0
89,True,True,30,0
19,False,False,386,0
34,True,False,2,0
56,False,True,2,0
188,False,False,342,0
107,False,True,12,0
51,True,False,21,0
220,True,False,14,0
18,True,False,77,0
56,True,False,36,0
25,False,False,2,0
15,False,False,23,0
202,False,True,3,0
139,False,True,8,0
185,True,True,3,0
30,True,False,-31289,0
196,False,False,59,0
124,False,True,118,0
0,False,True,3119,0
19,False,False,4169,0
35,False,False,2,0
53,False,False,5,0
71,False,False,3,0
49,False,False,4608,0
88,False,False,3,0
3,True,False,72,0
43,False,True,329,0
18,False,False,5,0
40,True,False,82,0
27,False,False,28,0
17,True,False,4,0
27,False,False,6,0
137,False,False,121,0
104,False,False,30,0
132,False,True,235,0
46,False,True,2990,0
21,False,True,11,0
161,True,False,38,0
333,False,False,48,0
65,True,False,24,0
45,False,False,636,0
47,False,False,3,0
14,False,True,14,0
59,False,True,8,0
33,False,False,11,0
37,False,False,4,0
83,False,False,4,0
64,True,False,62,0
53,False,False,4,0
89,False,True,733,0
104,True,False,2876,0
120,True,False,499,0
47,False,False,6,0
169,False,False,6,0
134,False,False,7,0
56,False,False,14,0
36,False,False,7,0
85,False,False,7,0
6,False,False,8,0
40,True,False,16812,0
36,True,True,12518,0
65,False,False,167,0
84,False,False,466,0
52,True,False,13,0
62,False,False,32,0
104,False,False,32,0
119,False,False,1734,0
110,False,False,10,0
74,True,False,1,0
36,False,False,26,0
173,False,False,11,0
22,True,False,2,0
113,False,False,12,0
90,False,False,247,0
114,False,False,36,0
103,False,False,12,0
36,False,False,479,0
58,False,True,18,0
41,False,False,7,0
18,True,False,17,0
159,False,False,7,0
255,True,True,320,0
344,False,False,1,0
24,True,False,21,0
217,False,True,-31267,0
70,False,False,22,0
117,False,False,23,0
144,False,False,15,0
145,False,False,7870,0
62,False,False,2,0
18,False,False,25,0
35,False,False,33,0
40,False,False,113,0
36,True,False,9,0
32,False,False,19,0
48,True,True,4,0
397,False,False,9,0
163,False,False,1,0
9,True,False,10,0
33,False,False,5,0
14,False,False,246,0
21,False,False,2,0
61,False,False,21,0
8,False,True,3,0
81,True,False,4539,0
58,False,False,3,0
60,True,False,13,0
68,False,True,23,0
40,False,False,5,0
52,False,True,4,0
73,False,False,140,0
433,False,True,305,0
35,True,False,54,0
361,True,False,47,0
2,False,True,4,0
39,False,False,6,0
90,False,False,9,0
164,True,False,3150,0
90,False,True,16,0
189,False,False,3067,0
204,True,True,42,0
32,True,False,5,0
37,False,False,59,0
218,False,False,29,0
95,True,False,7,0
99,True,False,14,0
15,False,False,38,0
26,False,False,78,0
49,False,False,30,0
33,False,False,10892,0
20,False,False,9,0
175,False,True,185,0
95,True,False,67,0
1,False,True,2,0
28,True,False,13781,0
134,True,False,12,0
6,True,False,462,0
86,True,False,2810,0
179,False,False,19,0
2,False,True,6,0
328,False,True,48,0
137,True,True,370,0
80,True,True,7,0
17,False,False,21,0
25,False,False,49,0
61,False,False,1089,0
92,False,False,10671,0
6,False,False,50,0
9,True,False,0,0
13,False,False,1,0
8,True,False,1,0
19,False,False,2,0
50,False,False,2,0
68,True,True,3,0
142,True,False,378,0
56,False,False,3,0
134,False,False,28,0
0,True,False,38,0
22,False,False,2,0
69,False,False,31,0
188,False,True,3,0
83,False,True,201,0
20,False,False,7,0
7,True,False,5,0
17,False,False,2,0
69,False,False,383,0
42,False,False,5,0
28,False,False,1,0
306,False,False,52,0
9,False,False,139,0
21,True,False,3,0
106,False,False,175,0
27,False,False,7,0
107,False,False,37,0
53,False,False,2,0
8,False,False,65203,0
30,True,False,36222,0
57,False,False,8,0
69,False,False,6,0
28,True,False,9,0
88,True,False,6,0
44,True,False,9,0
16,False,False,19374,0
17,True,False,90,0
11,False,False,-31225,0
42,False,True,214,0
87,False,False,4,0
17,True,False,7,0
78,False,False,1929,0
